student_id,student_no,name,gender,grade,class,birth_date,contact_phone,email
920,20221000920,董二蓉,女,大一,6班,2006-04-10,18296902861,20221000920@school.edu.cn
921,20221000921,何佳馥,女,大一,1班,2007-07-10,15838443713,20221000921@school.edu.cn
922,20221000922,傅志宁,女,大一,3班,2006-05-20,18171662194,20221000922@school.edu.cn
923,20221000923,彭嫣驰,男,大一,3班,2007-02-19,13563359035,20221000923@school.edu.cn
924,20221000924,傅凯,女,大一,5班,2006-11-27,13761449371,20221000924@school.edu.cn
925,20221000925,袁五,男,大一,1班,2007-04-03,18788285347,20221000925@school.edu.cn
926,20221000926,赵璇航,男,大一,12班,2007-04-17,13956926075,20221000926@school.edu.cn
927,20221000927,黄淇明,女,大一,10班,2007-10-31,18678480237,20221000927@school.edu.cn
928,20221000928,马林明,女,大一,12班,2006-05-27,13062793369,20221000928@school.edu.cn
929,20221000929,许宁,男,大一,3班,2007-09-02,13738618855,20221000929@school.edu.cn
930,20221000930,王乐扬,男,大一,6班,2007-09-04,18835543142,20221000930@school.edu.cn
931,20221000931,曹嫣,女,大一,4班,2006-12-05,15648447929,20221000931@school.edu.cn
932,20221000932,彭曜哲,女,大一,6班,2006-09-15,17795517897,20221000932@school.edu.cn
933,20221000933,罗瑜怡,女,大一,9班,2007-12-23,18381991503,20221000933@school.edu.cn
934,20221000934,郭颖珊,女,大一,8班,2007-05-31,18616255328,20221000934@school.edu.cn
935,20221000935,郭沁凯,男,大一,5班,2007-09-23,18943375773,20221000935@school.edu.cn
936,20221000936,胡瑾,男,大一,12班,2007-12-29,13089377467,20221000936@school.edu.cn
937,20221000937,何四彤,女,大一,10班,2006-03-28,18730945045,20221000937@school.edu.cn
938,20221000938,曾宸希,女,大一,9班,2007-12-04,15341180010,20221000938@school.edu.cn
939,20221000939,王林御,女,大一,11班,2007-12-25,15640345797,20221000939@school.edu.cn
940,20221000940,唐星斌,女,大一,5班,2006-01-29,18114162567,20221000940@school.edu.cn
941,20221000941,萧颖,女,大一,7班,2006-02-28,15829318081,20221000941@school.edu.cn
942,20221000942,黄璇,女,大一,6班,2006-02-27,17549807853,20221000942@school.edu.cn
943,20221000943,李文娜,女,大一,4班,2006-11-21,18899478585,20221000943@school.edu.cn
944,20221000944,王杰,女,大一,10班,2006-02-26,13929806059,20221000944@school.edu.cn
945,20221000945,宋欣瑾,男,大一,9班,2006-03-30,13326246910,20221000945@school.edu.cn
946,20221000946,邓菲凝,女,大一,8班,2006-05-13,18581646159,20221000946@school.edu.cn
947,20221000947,杨婷煜,男,大一,8班,2007-09-08,13102343474,20221000947@school.edu.cn
948,20221000948,林乐骞,女,大一,7班,2007-09-27,18305137642,20221000948@school.edu.cn
949,20221000949,周琳六,女,大一,1班,2006-04-15,13804584649,20221000949@school.edu.cn
950,20221000950,李淇然,男,大一,5班,2006-03-24,13369914958,20221000950@school.edu.cn
951,20221000951,傅雨,女,大一,7班,2007-10-07,18659258613,20221000951@school.edu.cn
952,20221000952,于妍,女,大一,7班,2007-02-17,18232959255,20221000952@school.edu.cn
953,20221000953,刘序珊,男,大一,4班,2007-07-12,17500347191,20221000953@school.edu.cn
954,20221000954,张翊萌,男,大一,4班,2006-02-21,17829918505,20221000954@school.edu.cn
955,20221000955,何妍,男,大一,4班,2007-09-24,17756826866,20221000955@school.edu.cn
956,20221000956,林茗,男,大一,12班,2006-10-09,15745501394,20221000956@school.edu.cn
957,20221000957,周锦,男,大一,4班,2007-02-19,13899066108,20221000957@school.edu.cn
958,20221000958,李翊珏,女,大一,4班,2007-11-09,15706345987,20221000958@school.edu.cn
959,20221000959,刘淇瑾,女,大一,1班,2007-05-27,13947861444,20221000959@school.edu.cn
960,20221000960,赵乐,女,大一,11班,2006-02-21,18939220478,20221000960@school.edu.cn
961,20221000961,谢沁,男,大一,7班,2007-01-16,15203043211,20221000961@school.edu.cn
962,20221000962,韩琛滢,男,大一,1班,2007-12-25,13745767522,20221000962@school.edu.cn
963,20221000963,马宸凝,女,大一,8班,2006-11-04,18650420917,20221000963@school.edu.cn
964,20221000964,冯睿,女,大一,10班,2006-06-18,18284305114,20221000964@school.edu.cn
965,20221000965,萧羽萱,男,大一,6班,2006-01-09,18060652152,20221000965@school.edu.cn
966,20221000966,黄曜,男,大一,1班,2006-01-22,15798434777,20221000966@school.edu.cn
967,20221000967,赵文衡,女,大一,1班,2007-07-07,18005353445,20221000967@school.edu.cn
968,20221000968,梁宥瑾,男,大一,3班,2006-11-10,17302215325,20221000968@school.edu.cn
969,20221000969,董涵浩,男,大一,9班,2006-02-16,13663593127,20221000969@school.edu.cn
970,20221000970,唐七滢,男,大一,6班,2006-09-20,17730071290,20221000970@school.edu.cn
971,20221000971,陈四子,男,大一,9班,2006-03-14,15074047334,20221000971@school.edu.cn
972,20221000972,邓二,女,大一,10班,2007-10-18,13837113084,20221000972@school.edu.cn
973,20221000973,傅启子,女,大一,3班,2006-04-08,17318235970,20221000973@school.edu.cn
974,20221000974,何二琪,男,大一,3班,2006-06-04,15561869109,20221000974@school.edu.cn
975,20221000975,许琛渝,男,大一,8班,2007-02-09,15993973940,20221000975@school.edu.cn
976,20221000976,李筱婧,女,大一,8班,2006-08-25,18897129043,20221000976@school.edu.cn
977,20221000977,张乐雯,男,大一,8班,2006-09-01,13390720041,20221000977@school.edu.cn
978,20221000978,王子璐,女,大一,7班,2006-03-21,15798559339,20221000978@school.edu.cn
979,20221000979,于志瑾,女,大一,5班,2007-01-26,17616761539,20221000979@school.edu.cn
980,20221000980,胡子,男,大一,8班,2006-11-29,13994039191,20221000980@school.edu.cn
981,20221000981,张昭三,男,大一,1班,2006-10-01,13105062711,20221000981@school.edu.cn
982,20221000982,赵莹娜,男,大一,4班,2006-01-19,17631261879,20221000982@school.edu.cn
983,20221000983,孙颖致,女,大一,11班,2007-03-30,18673560841,20221000983@school.edu.cn
984,20221000984,沈琳琪,女,大一,3班,2007-09-13,18545748916,20221000984@school.edu.cn
985,20221000985,于昭,女,大一,10班,2006-07-18,18859595092,20221000985@school.edu.cn
986,20221000986,陈颖函,男,大一,5班,2007-01-27,18970348135,20221000986@school.edu.cn
987,20221000987,唐清,女,大一,1班,2007-06-13,13767435514,20221000987@school.edu.cn
988,20221000988,梁雨瑜,男,大一,8班,2007-01-21,13508239227,20221000988@school.edu.cn
989,20221000989,胡星琛,男,大一,7班,2007-04-19,13518949663,20221000989@school.edu.cn
990,20221000990,许岚雯,男,大一,1班,2006-05-09,18736527870,20221000990@school.edu.cn
991,20221000991,于文凯,女,大一,12班,2007-05-27,18161458006,20221000991@school.edu.cn
992,20221000992,郑翊,女,大一,9班,2006-06-12,18966156069,20221000992@school.edu.cn
993,20221000993,朱瑜哲,女,大一,8班,2007-03-16,13038058393,20221000993@school.edu.cn
994,20221000994,李明怡,女,大一,3班,2006-11-06,15537307217,20221000994@school.edu.cn
995,20221000995,高睿致,男,大一,3班,2006-09-22,13803575844,20221000995@school.edu.cn
996,20221000996,邓梓,男,大一,4班,2007-08-17,18593319864,20221000996@school.edu.cn
997,20221000997,陈岚阳,男,大一,1班,2006-01-13,18864105583,20221000997@school.edu.cn
998,20221000998,曹佳御,男,大一,1班,2007-07-29,17536632994,20221000998@school.edu.cn
999,20221000999,冯筱雪,男,大一,1班,2007-11-20,13611483691,20221000999@school.edu.cn
1000,20221001000,谢曜磊,男,大一,5班,2007-03-17,13346041090,20221001000@school.edu.cn
1001,20221001001,孙翊,女,大一,2班,2007-09-08,15639352849,20221001001@school.edu.cn
1002,20221001002,吕瑞,男,大一,5班,2007-09-12,15546309564,20221001002@school.edu.cn
1003,20221001003,冯霖瑾,女,大一,12班,2007-07-19,13515530193,20221001003@school.edu.cn
1004,20221001004,郑景,男,大一,1班,2006-09-05,15201849275,20221001004@school.edu.cn
1005,20221001005,朱若芸,男,大一,11班,2006-12-29,13978555248,20221001005@school.edu.cn
1006,20221001006,于晨萌,女,大一,9班,2006-07-28,18919332992,20221001006@school.edu.cn
1007,20221001007,陈菲涵,女,大一,12班,2006-01-06,18846640436,20221001007@school.edu.cn
1008,20221001008,曹翊潇,男,大一,5班,2006-10-29,13510389685,20221001008@school.edu.cn
1009,20221001009,吴珂,男,大一,6班,2006-02-28,13305403103,20221001009@school.edu.cn
1010,20221001010,谢嘉琛,女,大一,5班,2007-02-01,15710643478,20221001010@school.edu.cn
1011,20221001011,朱奚霖,女,大一,5班,2007-07-31,13668117058,20221001011@school.edu.cn
1012,20221001012,刘凯扬,女,大一,5班,2006-12-10,17324937358,20221001012@school.edu.cn
1013,20221001013,马乐萌,女,大一,5班,2006-03-08,13163600918,20221001013@school.edu.cn
1014,20221001014,萧妍萱,男,大一,8班,2007-01-30,18667521974,20221001014@school.edu.cn
1015,20221001015,郭奕馥,男,大一,10班,2006-10-24,15366204794,20221001015@school.edu.cn
1016,20221001016,曾清恺,男,大一,10班,2006-12-30,17319859231,20221001016@school.edu.cn
1017,20221001017,孙七驰,女,大一,12班,2006-09-11,15884943764,20221001017@school.edu.cn
1018,20221001018,彭子五,男,大一,12班,2006-11-20,18388047979,20221001018@school.edu.cn
1019,20221001019,萧霖,女,大一,6班,2006-03-07,13134805309,20221001019@school.edu.cn
1020,20221001020,罗四浩,男,大一,7班,2007-02-13,15942536405,20221001020@school.edu.cn
1021,20221001021,傅浩翎,女,大一,5班,2007-10-07,15013472067,20221001021@school.edu.cn
1022,20221001022,王文骐,男,大一,8班,2007-01-09,15265755846,20221001022@school.edu.cn
1023,20221001023,孙雨亦,女,大一,5班,2007-08-27,13730959199,20221001023@school.edu.cn
1024,20221001024,周琳可,男,大一,10班,2006-09-16,13049694771,20221001024@school.edu.cn
1025,20221001025,李彦琪,女,大一,6班,2006-11-20,18689103754,20221001025@school.edu.cn
1026,20221001026,萧彤四,男,大一,8班,2007-05-31,18623259122,20221001026@school.edu.cn
1027,20221001027,傅琳祺,男,大一,6班,2007-11-29,13670907666,20221001027@school.edu.cn
1028,20221001028,于星,男,大一,11班,2006-10-27,13573634128,20221001028@school.edu.cn
1029,20221001029,唐志航,男,大一,9班,2006-08-17,13797313394,20221001029@school.edu.cn
1030,20221001030,许婷,女,大一,6班,2006-04-15,17605464169,20221001030@school.edu.cn
1031,20221001031,周乐帆,男,大一,1班,2007-12-23,18935356446,20221001031@school.edu.cn
1032,20221001032,邓梓颖,女,大一,12班,2007-03-12,13115356378,20221001032@school.edu.cn
1033,20221001033,宋腾晟,男,大一,8班,2006-12-11,17798816346,20221001033@school.edu.cn
1034,20221001034,曾淇,男,大一,8班,2006-07-12,18991132877,20221001034@school.edu.cn
1035,20221001035,彭腾,男,大一,1班,2006-09-26,18725498589,20221001035@school.edu.cn
1036,20221001036,许依御,女,大一,5班,2007-12-20,18256349512,20221001036@school.edu.cn
1037,20221001037,冯宥宇,女,大一,1班,2006-05-05,18853829787,20221001037@school.edu.cn
1038,20221001038,曾珺瑜,男,大一,8班,2006-01-12,15710265630,20221001038@school.edu.cn
1039,20221001039,张雨滢,男,大一,12班,2006-12-27,18308793474,20221001039@school.edu.cn
1040,20221001040,许浩然,男,大一,7班,2007-07-05,13256527506,20221001040@school.edu.cn
1041,20221001041,王渲颖,女,大一,10班,2006-08-29,18977718198,20221001041@school.edu.cn
1042,20221001042,梁祺焱,男,大一,2班,2007-01-24,15658878181,20221001042@school.edu.cn
1043,20221001043,孙九,男,大一,3班,2006-03-10,18707965321,20221001043@school.edu.cn
1044,20221001044,马一子,男,大一,10班,2007-05-23,15695356035,20221001044@school.edu.cn
1045,20221001045,王曜萱,男,大一,2班,2007-08-10,18823153286,20221001045@school.edu.cn
1046,20221001046,胡茗致,女,大一,1班,2007-06-03,15079485157,20221001046@school.edu.cn
1047,20221001047,谢妍,男,大一,9班,2006-06-24,17679337147,20221001047@school.edu.cn
1048,20221001048,袁泽,男,大一,3班,2007-05-27,18181246663,20221001048@school.edu.cn
1049,20221001049,沈露,男,大一,1班,2006-11-30,15387359613,20221001049@school.edu.cn
1050,20221001050,罗志骁,男,大一,11班,2006-07-05,13302873921,20221001050@school.edu.cn
1051,20221001051,吕彦恺,女,大一,5班,2007-06-08,18726139606,20221001051@school.edu.cn
1052,20221001052,梁语瑾,男,大一,12班,2007-04-30,15576144146,20221001052@school.edu.cn
1053,20221001053,林文熙,男,大一,8班,2007-07-15,17574320921,20221001053@school.edu.cn
1054,20221001054,冯明骁,男,大一,8班,2007-11-19,13100644991,20221001054@school.edu.cn
1055,20221001055,刘凯,男,大一,9班,2006-04-06,17798485087,20221001055@school.edu.cn
1056,20221001056,吕昭一,男,大一,9班,2006-02-03,15006503391,20221001056@school.edu.cn
1057,20221001057,赵宇然,女,大一,3班,2007-08-28,18993345096,20221001057@school.edu.cn
1058,20221001058,朱浩,男,大一,8班,2007-02-16,13295552769,20221001058@school.edu.cn
1059,20221001059,梁九,男,大一,1班,2007-02-26,13214055318,20221001059@school.edu.cn
1060,20221001060,邓明,男,大一,8班,2007-11-18,18583309373,20221001060@school.edu.cn
1061,20221001061,刘茗骁,女,大一,2班,2007-01-15,18113442034,20221001061@school.edu.cn
1062,20221001062,程二扬,女,大一,7班,2006-04-15,13139682351,20221001062@school.edu.cn
1063,20221001063,谢瑶驰,女,大一,3班,2007-11-30,18318185293,20221001063@school.edu.cn
1064,20221001064,张泽,女,大一,3班,2007-12-04,18292957529,20221001064@school.edu.cn
1065,20221001065,袁妍瑜,男,大一,5班,2006-04-11,15857191193,20221001065@school.edu.cn
1066,20221001066,傅嘉,男,大一,11班,2006-06-12,13416168108,20221001066@school.edu.cn
1067,20221001067,郑琛子,女,大一,1班,2007-11-03,18712596390,20221001067@school.edu.cn
1068,20221001068,李明,男,大一,5班,2006-08-21,18342189727,20221001068@school.edu.cn
1069,20221001069,徐瑾,女,大一,2班,2006-06-07,17770790289,20221001069@school.edu.cn
1070,20221001070,宋睿磊,男,大一,9班,2006-11-07,17858240700,20221001070@school.edu.cn
1071,20221001071,罗梓,女,大一,12班,2007-03-30,18382855415,20221001071@school.edu.cn
1072,20221001072,张泓睿,女,大一,6班,2006-10-16,15982998813,20221001072@school.edu.cn
1073,20221001073,董子衡,女,大一,12班,2006-04-21,13209895483,20221001073@school.edu.cn
1074,20221001074,罗八雯,男,大一,4班,2007-11-04,18513123201,20221001074@school.edu.cn
1075,20221001075,郑渲潇,男,大一,10班,2007-12-11,13037032318,20221001075@school.edu.cn
1076,20221001076,马梓萱,男,大一,11班,2006-07-24,17526303421,20221001076@school.edu.cn
1077,20221001077,孙景,女,大一,3班,2006-08-16,13517845160,20221001077@school.edu.cn
1078,20221001078,胡浩可,女,大一,5班,2006-01-21,13057194183,20221001078@school.edu.cn
1079,20221001079,吕妍泽,男,大一,11班,2007-02-07,15609481066,20221001079@school.edu.cn
1080,20221001080,朱欣八,男,大一,4班,2006-10-21,15785951067,20221001080@school.edu.cn
1081,20221001081,赵颖骐,女,大一,1班,2006-12-18,18541124965,20221001081@school.edu.cn
1082,20221001082,吕雨,男,大一,12班,2006-02-11,13468428776,20221001082@school.edu.cn
1083,20221001083,于宸然,女,大一,12班,2007-09-13,18733943419,20221001083@school.edu.cn
1084,20221001084,吴岚,男,大一,1班,2007-11-26,13320199117,20221001084@school.edu.cn
1085,20221001085,萧序娅,女,大一,5班,2006-04-14,15909958371,20221001085@school.edu.cn
1086,20221001086,罗淇,男,大一,12班,2007-02-11,17531541184,20221001086@school.edu.cn
1087,20221001087,郭彤衡,女,大一,11班,2007-01-09,15979759316,20221001087@school.edu.cn
1088,20221001088,黄霖,女,大一,11班,2007-08-14,15161041613,20221001088@school.edu.cn
1089,20221001089,张杰妍,女,大一,4班,2006-03-01,13112471020,20221001089@school.edu.cn
1090,20221001090,邓林航,男,大一,3班,2007-08-20,15875156946,20221001090@school.edu.cn
1091,20221001091,彭思宁,男,大一,6班,2006-05-22,15520355576,20221001091@school.edu.cn
1092,20221001092,许启,女,大一,3班,2006-02-26,17853312898,20221001092@school.edu.cn
1093,20221001093,林晨阳,女,大一,12班,2007-02-22,17727910999,20221001093@school.edu.cn
1094,20221001094,高妍御,男,大一,2班,2007-02-09,13160158723,20221001094@school.edu.cn
1095,20221001095,孙清,男,大一,5班,2007-07-21,17579698422,20221001095@school.edu.cn
1096,20221001096,袁露,男,大一,5班,2006-06-20,18303106115,20221001096@school.edu.cn
1097,20221001097,韩雨,女,大一,2班,2006-06-22,15345268391,20221001097@school.edu.cn
1098,20221001098,谢祺芸,男,大一,2班,2007-11-21,18968024711,20221001098@school.edu.cn
1099,20221001099,郑宥璐,女,大一,1班,2007-01-13,13206061843,20221001099@school.edu.cn
1100,20221001100,沈昭衡,女,大一,1班,2007-01-12,18181154676,20221001100@school.edu.cn
1101,20221001101,何茗,男,大一,3班,2007-11-28,13451197356,20221001101@school.edu.cn
1102,20221001102,何婕,女,大一,11班,2007-12-02,15898498363,20221001102@school.edu.cn
1103,20221001103,唐瑞珂,男,大一,8班,2007-09-24,15870050642,20221001103@school.edu.cn
1104,20221001104,彭语,男,大一,11班,2006-06-01,13051716556,20221001104@school.edu.cn
1105,20221001105,彭梓,女,大一,12班,2007-03-08,17734345598,20221001105@school.edu.cn
1106,20221001106,郑彦萌,女,大一,6班,2007-04-20,13252071447,20221001106@school.edu.cn
1107,20221001107,朱浩娜,男,大一,9班,2007-10-26,15050735542,20221001107@school.edu.cn
1108,20221001108,李博,男,大一,9班,2006-03-31,18840483886,20221001108@school.edu.cn
1109,20221001109,郑菲,男,大一,11班,2007-04-21,15003081948,20221001109@school.edu.cn
1110,20221001110,于昭七,女,大一,6班,2006-04-26,13818590485,20221001110@school.edu.cn
1111,20221001111,王星,女,大一,11班,2007-02-02,15849465531,20221001111@school.edu.cn
